Geneid	baseMean	test	log2FoldChange	pvalue	padj	is.de	seqnames	start	end	strand	type	name	locus_tag	old_locus_tag	product	length
gene-SYNPCC7002_RS09110	1966.8342217847087	Other->30% CO2	-0.1487183750128185	0.0036330001385385916	0.007357109998419844	TRUE	NC_010475.1	1906267	1907295	+	protein-coding	SYNPCC7002_RS09110	SYNPCC7002_RS09110	SYNPCC7002_A1819	NAD-dependent epimerase/dehydratase family protein	1029
gene-SYNPCC7002_RS09115	556.8937561299945	Other->30% CO2	-0.24247537815370843	7.463566876454421e-4	0.001695310900910533	TRUE	NC_010475.1	1907330	1907812	+	protein-coding	SYNPCC7002_RS09115	SYNPCC7002_RS09115	SYNPCC7002_A1820	Tab2/Atab2 family RNA-binding protein	483
gene-SYNPCC7002_RS09120	410.28931527603356	Other->30% CO2	0.7606760247178854	1.0815940043514846e-18	9.416573137615351e-18	TRUE	NC_010475.1	1907960	1908124	-	protein-coding	SYNPCC7002_RS09120	SYNPCC7002_RS09120	SYNPCC7002_A1821	NblA/ycf18 family protein	165
gene-SYNPCC7002_RS09125	1583.4161869364239	Other->30% CO2	0.22170271241603806	0.003696482165153567	0.007476291417311222	TRUE	NC_010475.1	1908353	1908949	+	protein-coding	SYNPCC7002_RS09125	SYNPCC7002_RS09125	SYNPCC7002_A1822	phycobiliprotein lyase	597
gene-SYNPCC7002_RS09130	7603.438645486973	Other->30% CO2	-0.19345918289117178	0.024161736929547487	0.04060479203040499	TRUE	NC_010475.1	1909095	1909364	+	protein-coding	rpsO	SYNPCC7002_RS09130	SYNPCC7002_A1823	30S ribosomal protein S15	270
gene-SYNPCC7002_RS09135	6894.23668763896	Other->30% CO2	-0.1646917380881871	0.0185131018668902	0.03192595783772309	TRUE	NC_010475.1	1909380	1909859	+	protein-coding	SYNPCC7002_RS09135	SYNPCC7002_RS09135	SYNPCC7002_A1824	PAM68 family protein	480
gene-SYNPCC7002_RS09140	17545.639057817018	Other->30% CO2	0.03149892647718052	0.3927133259212508	0.46945375378447085	FALSE	NC_010475.1	1910084	1911139	+	protein-coding	aroF	SYNPCC7002_RS09140	SYNPCC7002_A1825	3-deoxy-7-phosphoheptulonate synthase	1056
gene-SYNPCC7002_RS17075	1742.800511106384	Other->30% CO2	0.20437503526452933	0.0049527472263325234	0.009718938967833567	TRUE	NC_010475.1	1912521	1913267	+	protein-coding	SYNPCC7002_RS17075	SYNPCC7002_RS17075	NA	thiazole synthase	747
gene-SYNPCC7002_RS09150	52079.26759729008	Other->30% CO2	0.8730014254578851	3.4278222657082506e-4	8.299749563896289e-4	TRUE	NC_010475.1	1913448	1915007	+	protein-coding	SYNPCC7002_RS09150	SYNPCC7002_RS09150	SYNPCC7002_A1827	ferredoxin--nitrite reductase	1560
gene-SYNPCC7002_RS09155	8602.880425586656	Other->30% CO2	-0.4697102578333371	8.02561990650171e-12	4.431239709059918e-11	TRUE	NC_010475.1	1915691	1916725	+	protein-coding	hemF	SYNPCC7002_RS09155	SYNPCC7002_A1828	oxygen-dependent coproporphyrinogen oxidase	1035
gene-SYNPCC7002_RS09160	565.6058206629468	Other->30% CO2	0.6212675328029925	8.238225624508227e-18	6.736574371433308e-17	TRUE	NC_010475.1	1916949	1917737	+	protein-coding	panB	SYNPCC7002_RS09160	SYNPCC7002_A1829	3-methyl-2-oxobutanoate hydroxymethyltransferase	789
gene-SYNPCC7002_RS09165	723.2192463788235	Other->30% CO2	0.188603914407976	0.016601060668926727	0.028968235303098357	TRUE	NC_010475.1	1917694	1919358	+	protein-coding	lnt	SYNPCC7002_RS09165	SYNPCC7002_A1830	apolipoprotein N-acyltransferase	1665
gene-SYNPCC7002_RS09170	2334.8837087659513	Other->30% CO2	2.5835565174093387	1.167577781965683e-185	1.984882229341661e-183	TRUE	NC_010475.1	1919456	1919797	-	protein-coding	SYNPCC7002_RS09170	SYNPCC7002_RS09170	SYNPCC7002_A1831	DUF760 domain-containing protein	342
gene-SYNPCC7002_RS09175	1688.204324327937	Other->30% CO2	1.5432230354992413	1.0977643366708363e-90	6.331747870440716e-89	TRUE	NC_010475.1	1919984	1920940	-	protein-coding	SYNPCC7002_RS09175	SYNPCC7002_RS09175	SYNPCC7002_A1832	RNA polymerase sigma factor, RpoD/SigA family	957
gene-SYNPCC7002_RS09180	3659.6372527021376	Other->30% CO2	-0.2853476768099095	2.4122115852694285e-7	8.874081344442203e-7	TRUE	NC_010475.1	1921248	1921955	-	protein-coding	SYNPCC7002_RS09180	SYNPCC7002_RS09180	SYNPCC7002_A1833	TerC family protein	708
gene-SYNPCC7002_RS09185	272.32298624492006	Other->30% CO2	-0.726077621334641	0.00428862367980309	0.008545499374314609	TRUE	NC_010475.1	1922239	1922334	+	protein-coding	psaM	SYNPCC7002_RS09185	SYNPCC7002_A1834	photosystem I reaction center subunit XII	96
gene-SYNPCC7002_RS09190	2496.2487601783305	Other->30% CO2	0.28707079096429405	3.6226695581239755e-7	1.3132685379057735e-6	TRUE	NC_010475.1	1922413	1923141	-	protein-coding	SYNPCC7002_RS09190	SYNPCC7002_RS09190	SYNPCC7002_A1835	2-phosphosulfolactate phosphatase family protein	729
gene-SYNPCC7002_RS09195	1863.2776691513282	Other->30% CO2	0.6112915713365105	1.2417188929392342e-21	1.2341587962474735e-20	TRUE	NC_010475.1	1923305	1923730	-	protein-coding	SYNPCC7002_RS09195	SYNPCC7002_RS09195	SYNPCC7002_A1836	transcriptional repressor	426
gene-SYNPCC7002_RS09200	2052.101187174539	Other->30% CO2	-0.22862151026493996	2.7402951160104112e-06	8.976828828309968e-6	TRUE	NC_010475.1	1924388	1925605	+	protein-coding	SYNPCC7002_RS09200	SYNPCC7002_RS09200	SYNPCC7002_A1837	ABC transporter substrate-binding protein	1218
gene-SYNPCC7002_RS09205	3768.322625166424	Other->30% CO2	-0.2791030177555116	2.0355162234129151e-4	5.144536307999777e-4	TRUE	NC_010475.1	1925703	1927667	-	protein-coding	acs	SYNPCC7002_RS09205	SYNPCC7002_A1838	acetate--CoA ligase	1965
gene-SYNPCC7002_RS09210	510.41963279868327	Other->30% CO2	0.2968007731231246	2.7274995809360237e-4	6.730193771140838e-4	TRUE	NC_010475.1	1927805	1929154	-	protein-coding	SYNPCC7002_RS09210	SYNPCC7002_RS09210	SYNPCC7002_A1839	hypothetical protein	1350
gene-SYNPCC7002_RS09215	435.50507755619367	Other->30% CO2	-0.203571136219506	0.05553905311691048	0.08579203327002431	FALSE	NC_010475.1	1929285	1929950	-	protein-coding	SYNPCC7002_RS09215	SYNPCC7002_RS09215	SYNPCC7002_A1840	NERD domain-containing protein	666
gene-SYNPCC7002_RS09220	2060.6160577313576	Other->30% CO2	0.8149990214101364	1.2039928854586047e-33	1.817241598145464e-32	TRUE	NC_010475.1	1930070	1930666	+	protein-coding	SYNPCC7002_RS09220	SYNPCC7002_RS09220	SYNPCC7002_A1841	nitroreductase family protein	597
gene-SYNPCC7002_RS09225	1349.262091096171	Other->30% CO2	0.014594267197995406	0.8426272313793268	0.8781110325766728	FALSE	NC_010475.1	1930663	1931328	-	protein-coding	SYNPCC7002_RS09225	SYNPCC7002_RS09225	SYNPCC7002_A1842	cytochrome b/b6 domain-containing protein	666
gene-SYNPCC7002_RS09230	5467.110788990501	Other->30% CO2	0.8816209878371148	1.4915878840662053e-49	3.649870352677154e-48	TRUE	NC_010475.1	1931403	1933373	-	protein-coding	SYNPCC7002_RS09230	SYNPCC7002_RS09230	SYNPCC7002_A1843	AarF/ABC1/UbiB kinase family protein	1971
gene-SYNPCC7002_RS09235	11201.393022795237	Other->30% CO2	0.12433956536956961	0.03900600419263777	0.0626189828738668	FALSE	NC_010475.1	1933490	1934737	-	protein-coding	SYNPCC7002_RS09235	SYNPCC7002_RS09235	SYNPCC7002_A1844	S41 family peptidase	1248
gene-SYNPCC7002_RS09240	3072.701129581883	Other->30% CO2	-0.7521747823962787	1.5361680835215223e-32	2.215099513292195e-31	TRUE	NC_010475.1	1935566	1935838	+	protein-coding	SYNPCC7002_RS09240	SYNPCC7002_RS09240	SYNPCC7002_A1845	DUF370 domain-containing protein	273
gene-SYNPCC7002_RS09245	1755.3364793351366	Other->30% CO2	-0.30745981200877853	4.7971469486379215e-6	1.5212026203292855e-5	TRUE	NC_010475.1	1935874	1936428	+	protein-coding	gmk	SYNPCC7002_RS09245	SYNPCC7002_A1846	guanylate kinase	555
gene-SYNPCC7002_RS09250	8541.696852624822	Other->30% CO2	0.209591039511257	2.94166347718213e-4	7.231029704184383e-4	TRUE	NC_010475.1	1936507	1937103	+	protein-coding	clpP	SYNPCC7002_RS09250	SYNPCC7002_A1847	ATP-dependent Clp endopeptidase proteolytic subunit ClpP	597
gene-SYNPCC7002_RS09255	468.2590610655598	Other->30% CO2	0.20749282476995642	0.006671835013270046	0.012734169265887081	TRUE	NC_010475.1	1937157	1937969	-	protein-coding	SYNPCC7002_RS09255	SYNPCC7002_RS09255	SYNPCC7002_A1848	methyltransferase domain-containing protein	813
gene-SYNPCC7002_RS09260	1611.3889845168248	Other->30% CO2	-0.40220691043775025	4.2606731780625547e-7	1.5330591402673767e-6	TRUE	NC_010475.1	1938280	1938897	+	protein-coding	lexA	SYNPCC7002_RS09260	SYNPCC7002_A1849	transcriptional repressor LexA	618
gene-SYNPCC7002_RS09265	591.9136088176816	Other->30% CO2	0.2698173520377173	0.0012092394555059942	0.0026455133348295126	TRUE	NC_010475.1	1938991	1939269	-	protein-coding	SYNPCC7002_RS09265	SYNPCC7002_RS09265	SYNPCC7002_A1850	DUF1816 domain-containing protein	279
gene-SYNPCC7002_RS09270	7622.785134100513	Other->30% CO2	-0.08458761317583927	0.11372925595344925	0.1623267771673182	FALSE	NC_010475.1	1939549	1939908	+	protein-coding	SYNPCC7002_RS09270	SYNPCC7002_RS09270	SYNPCC7002_A1851	ferredoxin--nitrite reductase	360
gene-SYNPCC7002_RS09275	1324.069770653184	Other->30% CO2	-0.0823328210875152	0.3724276861207193	0.44818980110652884	FALSE	NC_010475.1	1939914	1940297	+	protein-coding	SYNPCC7002_RS09275	SYNPCC7002_RS09275	SYNPCC7002_A1852	DUF309 domain-containing protein	384
gene-SYNPCC7002_RS09280	701.7548446592224	Other->30% CO2	0.384551204678693	2.949574092360282e-6	9.613647142607174e-6	TRUE	NC_010475.1	1940317	1941555	-	protein-coding	SYNPCC7002_RS09280	SYNPCC7002_RS09280	SYNPCC7002_A1853	lipid-A-disaccharide synthase-related protein	1239
gene-SYNPCC7002_RS09285	437.928933589792	Other->30% CO2	0.17408055770044592	0.06411077878118353	0.09777045111578035	FALSE	NC_010475.1	1941559	1942179	-	protein-coding	SYNPCC7002_RS09285	SYNPCC7002_RS09285	SYNPCC7002_A1854	alpha/beta fold hydrolase	621
gene-SYNPCC7002_RS09290	340.9246428967371	Other->30% CO2	0.04671719058869961	0.6614524912032436	0.7244800090154211	FALSE	NC_010475.1	1942251	1942838	-	protein-coding	SYNPCC7002_RS09290	SYNPCC7002_RS09290	SYNPCC7002_A1855	Uma2 family endonuclease	588
gene-SYNPCC7002_RS09295	714.710585824336	Other->30% CO2	0.1664459348400953	0.009362223113158572	0.01732950180831071	TRUE	NC_010475.1	1943024	1945492	+	protein-coding	recG	SYNPCC7002_RS09295	SYNPCC7002_A1856	ATP-dependent DNA helicase RecG	2469
gene-SYNPCC7002_RS09300	250.17825244258694	Other->30% CO2	0.3306054099362884	8.067571671297006e-4	0.0018248078780314656	TRUE	NC_010475.1	1945489	1946334	-	protein-coding	SYNPCC7002_RS09300	SYNPCC7002_RS09300	SYNPCC7002_A1857	DMT family transporter	846
gene-SYNPCC7002_RS09305	4122.354793819075	Other->30% CO2	0.1174597525452846	0.045840870044611876	0.07258137757063547	FALSE	NC_010475.1	1946574	1947212	+	protein-coding	SYNPCC7002_RS09305	SYNPCC7002_RS09305	SYNPCC7002_A1858	DUF3386 domain-containing protein	639
gene-SYNPCC7002_RS09310	1937.2912556175418	Other->30% CO2	-0.664958551026836	2.307591834791393e-14	1.5593141477774474e-13	TRUE	NC_010475.1	1947253	1948965	-	protein-coding	SYNPCC7002_RS09310	SYNPCC7002_RS09310	SYNPCC7002_A1859	bifunctional diguanylate cyclase/phosphodiesterase	1713
gene-SYNPCC7002_RS09315	561.6844152750245	Other->30% CO2	-0.9099848171563727	4.2509547420530906e-26	5.123352170459508e-25	TRUE	NC_010475.1	1949292	1950803	-	protein-coding	pap	SYNPCC7002_RS09315	SYNPCC7002_A1860	polyphosphate:AMP phosphotransferase	1512
gene-SYNPCC7002_RS09320	1907.828946798385	Other->30% CO2	-0.13045683813584838	0.06862001352855021	0.10425336015861579	FALSE	NC_010475.1	1951045	1951725	+	protein-coding	SYNPCC7002_RS09320	SYNPCC7002_RS09320	SYNPCC7002_A1861	Crp/Fnr family transcriptional regulator	681
gene-SYNPCC7002_RS09325	3716.942466416493	Other->30% CO2	-0.03208748243663342	0.5616945582285422	0.634139609604401	FALSE	NC_010475.1	1951742	1953544	+	protein-coding	SYNPCC7002_RS09325	SYNPCC7002_RS09325	SYNPCC7002_A1862	M61 family metallopeptidase	1803
gene-SYNPCC7002_RS09330	4382.960190314982	Other->30% CO2	0.049740417503826705	0.471095903037253	0.5483386547064243	FALSE	NC_010475.1	1953606	1954520	+	protein-coding	SYNPCC7002_RS09330	SYNPCC7002_RS09330	SYNPCC7002_A1863	branched-chain amino acid transaminase	915
gene-SYNPCC7002_RS09335	650.9363648406585	Other->30% CO2	0.13994810774278846	0.055770277618633235	0.08610802901920907	FALSE	NC_010475.1	1954591	1955370	+	protein-coding	gloB	SYNPCC7002_RS09335	SYNPCC7002_A1864	hydroxyacylglutathione hydrolase	780
gene-SYNPCC7002_RS09340	8901.56442277341	Other->30% CO2	-0.20351772058596973	1.7112436493054078e-6	5.7218602352551425e-6	TRUE	NC_010475.1	1955720	1958053	+	protein-coding	glgB	SYNPCC7002_RS09340	SYNPCC7002_A1865	1,4-alpha-glucan branching protein GlgB	2334
gene-SYNPCC7002_RS09345	53.693818861258144	Other->30% CO2	-0.24305885401949928	0.3637431238564058	0.43921132338549185	FALSE	NC_010475.1	1958435	1959937	-	protein-coding	SYNPCC7002_RS09345	SYNPCC7002_RS09345	SYNPCC7002_A1866	hypothetical protein	1503
gene-SYNPCC7002_RS09350	75.18531252725683	Other->30% CO2	0.07458048738265945	0.634980844479228	0.7014323282037983	FALSE	NC_010475.1	1959937	1961661	-	protein-coding	SYNPCC7002_RS09350	SYNPCC7002_RS09350	SYNPCC7002_A1867	hypothetical protein	1725
gene-SYNPCC7002_RS09355	19.042369351035628	Other->30% CO2	0.2985516668640494	0.32335502816628087	0.3985107354095547	FALSE	NC_010475.1	1961946	1962434	-	protein-coding	SYNPCC7002_RS09355	SYNPCC7002_RS09355	SYNPCC7002_A1868	hypothetical protein	489
gene-SYNPCC7002_RS16690	29.433118547254224	Other->30% CO2	-0.5420646366543406	0.07163226188827686	0.10806061207846815	FALSE	NC_010475.1	1962480	1963118	-	protein-coding	SYNPCC7002_RS16690	SYNPCC7002_RS16690	SYNPCC7002_A1869	hypothetical protein	639
gene-SYNPCC7002_RS09360	158.55841814376112	Other->30% CO2	-0.16903428967817383	0.17645468857344992	0.23897217781645422	FALSE	NC_010475.1	1963536	1964312	+	protein-coding	SYNPCC7002_RS09360	SYNPCC7002_RS09360	SYNPCC7002_A1870	hypothetical protein	777
gene-SYNPCC7002_RS09365	121.4826922182647	Other->30% CO2	0.023626460776069773	0.8666393158354143	0.8974815614454594	FALSE	NC_010475.1	1964365	1965015	+	protein-coding	SYNPCC7002_RS09365	SYNPCC7002_RS09365	SYNPCC7002_A1871	hypothetical protein	651
gene-SYNPCC7002_RS09370	31.407649083006483	Other->30% CO2	0.37435455307091847	0.06795506252013488	0.10334032577214484	FALSE	NC_010475.1	1965019	1965234	+	protein-coding	SYNPCC7002_RS09370	SYNPCC7002_RS09370	SYNPCC7002_A1872	hypothetical protein	216
gene-SYNPCC7002_RS09375	45.31545085734718	Other->30% CO2	0.16352671288874848	0.39929592334682656	0.4757380422022316	FALSE	NC_010475.1	1965225	1965707	+	protein-coding	SYNPCC7002_RS09375	SYNPCC7002_RS09375	SYNPCC7002_A1873	hypothetical protein	483
gene-SYNPCC7002_RS09380	5.089748900685679	Other->30% CO2	-0.06200187062912658	0.9139851110573634	0.9357121739192658	FALSE	NC_010475.1	1965704	1965919	+	protein-coding	SYNPCC7002_RS09380	SYNPCC7002_RS09380	SYNPCC7002_A1874	hypothetical protein	216
gene-SYNPCC7002_RS09385	5.424775876074493	Other->30% CO2	-0.18314327115948714	0.7787919683990122	0.825294638428087	FALSE	NC_010475.1	1965916	1966209	+	protein-coding	SYNPCC7002_RS09385	SYNPCC7002_RS09385	SYNPCC7002_A1875	hypothetical protein	294
gene-SYNPCC7002_RS16155	19.31812583996788	Other->30% CO2	-0.023887842513306376	0.954030196197541	0.9665989754448111	FALSE	NC_010475.1	1966322	1966906	+	protein-coding	SYNPCC7002_RS16155	SYNPCC7002_RS16155	SYNPCC7002_A1876	peptidoglycan-binding protein	585
gene-SYNPCC7002_RS09395	3.017713524695754	Other->30% CO2	-0.3040953297664434	0.7172643885336102	0.7730743401280542	FALSE	NC_010475.1	1966909	1967157	+	protein-coding	SYNPCC7002_RS09395	SYNPCC7002_RS09395	SYNPCC7002_A1877	hypothetical protein	249
gene-SYNPCC7002_RS09400	18.33250485702755	Other->30% CO2	-0.4896676390819078	0.15485362476728626	0.21365963605225743	FALSE	NC_010475.1	1967160	1967573	-	protein-coding	SYNPCC7002_RS09400	SYNPCC7002_RS09400	SYNPCC7002_A1878	hypothetical protein	414
gene-SYNPCC7002_RS16695	8.924573865580568	Other->30% CO2	-0.502765999368231	0.3550375639008402	0.4301467859713855	FALSE	NC_010475.1	1967564	1967707	-	protein-coding	SYNPCC7002_RS16695	SYNPCC7002_RS16695	NA	hypothetical protein	144
gene-SYNPCC7002_RS16160	114.44637471769983	Other->30% CO2	-0.11256627908947328	0.46710578918836604	0.5446757036384196	FALSE	NC_010475.1	1967700	1969847	-	protein-coding	SYNPCC7002_RS16160	SYNPCC7002_RS16160	SYNPCC7002_A1879	AAA family ATPase	2148
gene-SYNPCC7002_RS09410	3.5460834504330574	Other->30% CO2	-0.7916188826887174	0.38407341190315075	0.4603180409822549	FALSE	NC_010475.1	1969931	1970149	-	protein-coding	SYNPCC7002_RS09410	SYNPCC7002_RS09410	SYNPCC7002_A1880	hypothetical protein	219
gene-SYNPCC7002_RS09415	2.7710128636541445	Other->30% CO2	0.23058021804148038	0.7703332454343625	0.8187483984050645	FALSE	NC_010475.1	1970136	1970357	-	protein-coding	SYNPCC7002_RS09415	SYNPCC7002_RS09415	SYNPCC7002_A1881	hypothetical protein	222
gene-SYNPCC7002_RS09420	253.35056924705813	Other->30% CO2	-0.6959159504842252	1.0751836678818628e-6	3.6827606015465716e-6	TRUE	NC_010475.1	1970481	1970774	+	protein-coding	SYNPCC7002_RS09420	SYNPCC7002_RS09420	SYNPCC7002_A1882	helix-turn-helix domain-containing protein	294
gene-SYNPCC7002_RS09425	134.0902504796549	Other->30% CO2	-0.387300125185284	8.96463210106245e-4	0.002003858940237489	TRUE	NC_010475.1	1970778	1970963	+	protein-coding	SYNPCC7002_RS09425	SYNPCC7002_RS09425	SYNPCC7002_A1883	helix-turn-helix domain-containing protein	186
gene-SYNPCC7002_RS09430	271.64369008392123	Other->30% CO2	-0.37691717969289373	3.010440080731188e-4	7.377633885251698e-4	TRUE	NC_010475.1	1970995	1971381	+	protein-coding	SYNPCC7002_RS09430	SYNPCC7002_RS09430	SYNPCC7002_A1884	hypothetical protein	387
gene-SYNPCC7002_RS09435	462.32935194400056	Other->30% CO2	-0.4452287612064158	2.801586028345186e-6	9.168310913429535e-6	TRUE	NC_010475.1	1971443	1971655	+	protein-coding	SYNPCC7002_RS09435	SYNPCC7002_RS09435	SYNPCC7002_A1885	hypothetical protein	213
gene-SYNPCC7002_RS09440	490.61721650477216	Other->30% CO2	-0.6852576963880592	1.3325437402608316e-14	9.118890425937471e-14	TRUE	NC_010475.1	1971691	1972314	-	protein-coding	SYNPCC7002_RS09440	SYNPCC7002_RS09440	SYNPCC7002_A1886	hypothetical protein	624
gene-SYNPCC7002_RS16700	54.75785188214451	Other->30% CO2	0.24650349824386178	0.240335546690389	0.3092764206414169	FALSE	NC_010475.1	1972587	1972805	+	protein-coding	SYNPCC7002_RS16700	SYNPCC7002_RS16700	SYNPCC7002_A1887	hypothetical protein	219
gene-SYNPCC7002_RS09450	36.61624914755238	Other->30% CO2	-0.2363743796615374	0.3678453554947232	0.44366710166092455	FALSE	NC_010475.1	1972756	1973850	-	protein-coding	SYNPCC7002_RS09450	SYNPCC7002_RS09450	SYNPCC7002_A1888	phage integrase	1095
gene-SYNPCC7002_RS09455	0.11756088160381703	Other->30% CO2	-0.6171843804071023	0.8634505377377922	0.8950401915574676	FALSE	NC_010475.1	1973986	1974057	-	tRNA	SYNPCC7002_RS09455	SYNPCC7002_RS09455	SYNPCC7002_A1889	tRNA-Cys	72
gene-SYNPCC7002_RS09460	895.129895617892	Other->30% CO2	0.18129890715451183	0.14321143824333316	0.1995569221423495	FALSE	NC_010475.1	1974117	1974887	+	protein-coding	hisA	SYNPCC7002_RS09460	SYNPCC7002_A1890	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	771
gene-SYNPCC7002_RS09465	13176.219711580228	Other->30% CO2	-0.04700683334395851	0.33276736962541653	0.4082841229149015	FALSE	NC_010475.1	1975021	1976139	+	protein-coding	SYNPCC7002_RS09465	SYNPCC7002_RS09465	SYNPCC7002_A1891	SpoIID/LytB domain-containing protein	1119
gene-SYNPCC7002_RS09470	1723.3154920554928	Other->30% CO2	0.0614965832647115	0.4079346189706138	0.4846478391435818	FALSE	NC_010475.1	1976242	1977783	-	protein-coding	crtH	SYNPCC7002_RS09470	SYNPCC7002_A1892	carotene isomerase	1542
gene-SYNPCC7002_RS09475	2764.3967214814966	Other->30% CO2	-0.16234406454499858	0.1992985888823636	0.26393376059452006	FALSE	NC_010475.1	1978013	1978180	-	protein-coding	rpmF	SYNPCC7002_RS09475	SYNPCC7002_A1893	50S ribosomal protein L32	168
gene-SYNPCC7002_RS09480	804.6535183885482	Other->30% CO2	-0.21444278450942647	8.442162506694174e-4	0.0018988986696812102	TRUE	NC_010475.1	1978393	1979493	+	protein-coding	SYNPCC7002_RS09480	SYNPCC7002_RS09480	SYNPCC7002_A1894	DUF389 domain-containing protein	1101
gene-SYNPCC7002_RS09485	5518.795097834765	Other->30% CO2	0.33164755718863714	5.077471599415093e-8	2.0049184921895783e-7	TRUE	NC_010475.1	1979838	1980641	+	protein-coding	pstB	SYNPCC7002_RS09485	SYNPCC7002_A1895	phosphate ABC transporter ATP-binding protein PstB	804
gene-SYNPCC7002_RS09490	1998.7683237622573	Other->30% CO2	0.027724942866300062	0.654384954192172	0.7179563186279605	FALSE	NC_010475.1	1980935	1981411	+	protein-coding	SYNPCC7002_RS09490	SYNPCC7002_RS09490	SYNPCC7002_A1896	FHA domain-containing protein	477
gene-SYNPCC7002_RS09495	1299.644929897206	Other->30% CO2	0.33068102397959614	2.3050957585906406e-6	7.62854436500796e-6	TRUE	NC_010475.1	1981468	1982262	+	protein-coding	SYNPCC7002_RS09495	SYNPCC7002_RS09495	SYNPCC7002_A1897	TIGR03943 family protein	795
gene-SYNPCC7002_RS09500	540.492491956076	Other->30% CO2	0.415835021406354	7.665031414865823e-6	2.3828730962479892e-5	TRUE	NC_010475.1	1982296	1983858	+	protein-coding	SYNPCC7002_RS09500	SYNPCC7002_RS09500	SYNPCC7002_A1898	phospholipase D-like domain-containing protein	1563
gene-SYNPCC7002_RS09505	568.882791419106	Other->30% CO2	0.29008072500094784	6.378989757018121e-4	0.0014685771144097315	TRUE	NC_010475.1	1983914	1984702	+	protein-coding	SYNPCC7002_RS09505	SYNPCC7002_RS09505	SYNPCC7002_A1899	tetratricopeptide repeat protein	789
gene-SYNPCC7002_RS09510	972.1987081456493	Other->30% CO2	0.009972056003781328	0.8855245013154679	0.9130378277758016	FALSE	NC_010475.1	1984715	1986853	-	protein-coding	recQ	SYNPCC7002_RS09510	SYNPCC7002_A1900	DNA helicase RecQ	2139
