Geneid	seqnames	start	end	strand	type	name	locus_tag	old_locus_tag	product	CO2-0-04percent_Lane1-S1_CO2-adaptation	CO2-0-04percent_Lane2-S2_CO2-adaptation	CO2-0-04percent_Lane2-S3_CO2-adaptation	CO2-0-04percent_Lane2-S4_CO2-adaptation	CO2-4percent_Lane2-S5_CO2-adaptation	CO2-4percent_Lane1-S6_CO2-adaptation	CO2-4percent_Lane1-S7_CO2-adaptation	CO2-4percent_Lane2-S8_CO2-adaptation	CO2-8percent_Lane2-S9_CO2-adaptation	CO2-8percent_Lane2-S10_CO2-adaptation	CO2-8percent_Lane2-S11_CO2-adaptation	CO2-8percent_Lane1-S12_CO2-adaptation	CO2-30percent_Lane2-S13_CO2-adaptation	CO2-30percent_Lane1-S14_CO2-adaptation	CO2-30percent_Lane2-S15_CO2-adaptation	CO2-30percent_Lane1-S16_CO2-adaptation
gene-SYNPCC7002_RS04010	NC_010475.1	829954	830379	+	protein-coding	SYNPCC7002_RS04010	SYNPCC7002_RS04010	SYNPCC7002_A0803	ferredoxin	2211.7166325853896	1982.0274055271773	1636.92790977599	1468.0244337652466	1381.271646071406	1185.4283301149496	1100.5016634380672	1587.8051089042483	1501.5692274565731	1136.1470015675434	1003.2391897369182	1498.6274900124456	1518.946780209765	1336.4672637255114	1258.3846541649843	1683.0679305780727
gene-SYNPCC7002_RS16075	NC_010475.1	830401	830895	-	protein-coding	SYNPCC7002_RS16075	SYNPCC7002_RS16075	SYNPCC7002_A0804	hypothetical protein	170.13204866041457	153.06232581950715	129.81188816621648	156.34195233239993	191.73459109773057	167.20963824932474	203.35356824399065	185.5559020144381	155.9769585109929	198.85886841905665	177.70591083437446	111.67656776535053	156.2176830875502	198.6148954801658	169.25641547248327	154.0836837853165
gene-SYNPCC7002_RS04020	NC_010475.1	830992	831660	+	protein-coding	SYNPCC7002_RS04020	SYNPCC7002_RS04020	SYNPCC7002_A0805	class I SAM-dependent methyltransferase	157.8198609284109	158.25087923711757	211.59337771093288	144.41756613755587	226.95114864629332	220.89273263463429	215.31554284657835	211.5988356304995	293.329802572912	232.0020131555661	227.5387853011567	258.4772173278677	211.2377475712157	229.17103324634516	271.23077758944527	204.2292613485852
gene-SYNPCC7002_RS16395	NC_010475.1	831706	831885	+	protein-coding	SYNPCC7002_RS16395	SYNPCC7002_RS16395	NA	hypothetical protein	12.312187732003686	9.07996848081822	10.38495105329732	5.299727197708472	11.738852516187585	11.440659459164324	7.310095590470253	17.904516861042268	13.968085836805336	10.60580631568302	12.223157888078664	24.316672013423094	10.807512666434292	13.823014703747804	4.205128334720081	16.411279929797026
gene-SYNPCC7002_RS04025	NC_010475.1	831961	833637	+	protein-coding	SYNPCC7002_RS04025	SYNPCC7002_RS04025	SYNPCC7002_A0806	DUF3352 domain-containing protein	2296.782656915597	2241.455076407698	1765.4416790605442	1980.7730401435413	3212.532638596669	3447.158700118974	3696.9147063441833	3335.1231862068735	3075.306898403308	3254.6568131252266	3186.4832371306616	3511.507562234691	3501.6341039247104	3229.4927510492894	3380.9231811149452	3569.453384730853
gene-SYNPCC7002_RS04030	NC_010475.1	833761	835998	+	protein-coding	SYNPCC7002_RS04030	SYNPCC7002_RS04030	SYNPCC7002_A0807	serine/threonine-protein kinase	2794.8666151648367	2656.539349816531	3259.576511853696	3134.788637444561	1882.129353428743	1977.473984980172	2066.0988355247287	2151.79739002708	1867.0674735196465	1952.794087875136	1960.4064766649244	1903.004739420852	2513.2379455217197	2597.271710125245	2514.6667441626087	2557.4244557267034
gene-SYNPCC7002_RS04035	NC_010475.1	836078	836281	-	protein-coding	psbH	SYNPCC7002_RS04035	SYNPCC7002_A0808	photosystem II reaction center protein PsbH	30506.24333052368	40156.80917559578	39865.23085584508	43680.35156351323	21175.91170149272	24157.392473389285	22086.456995388988	16743.97863177653	23784.158158620285	23725.188728182915	27834.951239898524	22914.410593982364	21897.98566449886	21957.49509335855	19866.077535301345	20952.645781481413
gene-SYNPCC7002_RS04040	NC_010475.1	836362	836493	+	protein-coding	psbN	SYNPCC7002_RS04040	SYNPCC7002_A0809	photosystem II reaction center protein PsbN	668.2160069096547	677.1062209981587	621.798944316177	666.4406951118403	487.1623794217848	498.1087118374621	485.78907969397767	604.6843648979275	557.5594263191463	487.8670905214189	520.8945746150447	497.1408500522056	842.0034868303807	748.6253752713942	749.5641256638545	861.5921963143438
gene-SYNPCC7002_RS04045	NC_010475.1	836710	837453	-	protein-coding	SYNPCC7002_RS04045	SYNPCC7002_RS04045	SYNPCC7002_A0810	TIGR01548 family HAD-type hydrolase	977.1399900035652	1111.6475697230308	959.3098535483398	874.4549876218979	1558.332671523902	1779.4625712638665	1749.106508556155	1618.7310925733211	1858.9194234481763	1653.1800594570907	1610.6361124829812	1701.2664234576382	1483.57673875598	1337.9223179048531	1445.512865060028	1597.3645798335772
gene-SYNPCC7002_RS04050	NC_010475.1	837715	838461	-	protein-coding	SYNPCC7002_RS04050	SYNPCC7002_RS04050	SYNPCC7002_A0811	phycobilisome rod-core linker polypeptide	70872.31045479467	81554.97975635485	70384.00576372258	86759.18409008654	102263.99193247785	122539.14336565384	110545.92373566952	82255.79198465469	116096.9094397606	123259.3552750786	126787.9960442966	119406.56761317312	60526.9834377895	58502.63586170906	63263.00194961258	55224.86870154087
gene-SYNPCC7002_RS04055	NC_010475.1	838862	839863	+	protein-coding	SYNPCC7002_RS04055	SYNPCC7002_RS04055	SYNPCC7002_A0812	hypothetical protein	3020.9631535161775	2915.9670206970513	3624.347917600765	3236.808386000449	1855.7169352673209	2465.902138813726	2210.3070849003693	2398.391417704162	1843.787330458304	2168.8873915571776	2026.2234806776555	2048.9047715013908	1764.5720680832717	1567.0933511511985	1724.1026172352333	1593.7176287380669
gene-SYNPCC7002_RS04060	NC_010475.1	839931	840539	+	protein-coding	SYNPCC7002_RS04060	SYNPCC7002_RS04060	SYNPCC7002_A0813	PspA/IM30 family protein	736.4926843325842	748.4488304903019	785.3619234056098	618.7431503324641	562.4866830673218	483.1478494677857	492.43462113985976	665.7224905605716	480.7349542167169	473.2841068373547	409.00566779340153	579.09704091226115	474.5480561716148	450.33926850631	522.4871955889702	471.3684290947257
gene-SYNPCC7002_RS04065	NC_010475.1	840639	841088	+	protein-coding	ndk	SYNPCC7002_RS04065	SYNPCC7002_A0814	nucleoside-diphosphate kinase	1850.1860291820085	1874.3649221117612	1195.5674900108538	1278.5591864471687	9285.43234030438	9653.276431351806	9802.838186820609	7139.833019178355	9891.73278676431	9991.995275162864	10441.397565162584	10546.230713969797	5326.138742249118	5105.785115310636	5204.897596299781	5240.668724248517
gene-SYNPCC7002_RS04070	NC_010475.1	841173	841745	-	protein-coding	SYNPCC7002_RS04070	SYNPCC7002_RS04070	SYNPCC7002_A0815	CesT family type III secretion system chaperone	630.160153919825	622.6264101132494	835.9885597904341	728.7124896849149	462.70643667972735	392.5026245220991	342.90993860751365	457.37902163207974	398.090446348952	433.5123331535434	361.9935220700221	398.0729270345559	478.4780607775909	468.52744574808344	406.8461663841679	453.13367361717343
gene-SYNPCC7002_RS04075	NC_010475.1	841805	843244	-	protein-coding	dacB	SYNPCC7002_RS04075	SYNPCC7002_A0816	D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase	1738.257049800157	1991.1073740079955	2014.68050433968	2085.4426522982835	1137.6904563605135	1373.759185827347	1275.9439576093532	1231.3424550344068	1196.5993533529902	1438.4124815645096	1369.933926379278	1290.5848516753815	1369.6066051826729	1412.130081051289	1484.410302156189	1323.8432476702935
gene-SYNPCC7002_RS04080	NC_010475.1	843356	843994	+	protein-coding	SYNPCC7002_RS04080	SYNPCC7002_RS04080	SYNPCC7002_A0817	methyltransferase domain-containing protein	517.1118847441548	549.9866622667037	432.2735875935009	518.0483335760031	433.35930538925834	404.8233347088915	344.9036010412783	436.2191380690298	362.0062246038716	424.23225262732075	395.8422669908553	434.0976263137012	413.63298477898513	477.2577708241347	467.82052723760904	523.3374822057496
gene-SYNPCC7002_RS04085	NC_010475.1	844063	845241	+	protein-coding	dxr	SYNPCC7002_RS04085	SYNPCC7002_A0818	1-deoxy-D-xylulose-5-phosphate reductoisomerase	1696.8433274288718	1556.5660252831235	1399.3721544318137	1636.2907722924906	2412.334192076549	2536.3061970239683	2411.666990710595	2201.441732232697	2401.3467567774505	2456.5698878700796	2509.5083387139966	2312.78569372113	2204.7325839525956	2173.85094393676	2110.974424029481	2301.226141267094
gene-SYNPCC7002_RS04090	NC_010475.1	845258	845671	-	protein-coding	SYNPCC7002_RS04090	SYNPCC7002_RS04090	SYNPCC7002_A0819	putative toxin-antitoxin system toxin component, PIN family	547.3327091772547	534.4210020138725	542.613692534785	650.541513518715	649.5498392290464	560.5923134990519	638.6365329492648	535.5078224802642	659.9920557890521	579.3421699941849	639.365181837961	626.8297674571287	454.89803314173423	512.1790711283397	529.8461701747302	526.0726955273824
gene-SYNPCC7002_RS04095	NC_010475.1	845664	845882	-	protein-coding	SYNPCC7002_RS04095	SYNPCC7002_RS04095	SYNPCC7002_A0820	hypothetical protein	307.80469330009214	316.50175847423515	273.9030840307168	368.3310402407388	390.3168461632372	343.21978377492974	386.7705121503352	362.15954559835495	435.3386752470995	420.25507525893966	435.332469398494	405.277866890385	318.3303730840646	323.749554903567	346.9230876144067	317.2847453094092
gene-SYNPCC7002_RS04100	NC_010475.1	845944	847716	-	protein-coding	SYNPCC7002_RS04100	SYNPCC7002_RS04100	SYNPCC7002_A0821	ABC transporter ATP-binding protein/permease	3202.288100114777	3316.782772207456	2944.13362360979	3165.262068831385	3712.412108244324	4064.0742601862194	4021.217128903227	3755.879332441367	3779.53122600891	4329.820428377593	4064.67011924339	4332.870705799204	4121.592330517441	3927.1912300437184	4269.256541824562	4310.696194893352
gene-SYNPCC7002_RS04105	NC_010475.1	847765	848196	-	protein-coding	SYNPCC7002_RS04105	SYNPCC7002_RS04105	SYNPCC7002_A0822	FYDLN acid domain-containing protein	602.1779090743621	498.1011280905995	673.7236995826636	575.0204009513692	658.3539786161871	680.2792124564634	571.5165643458561	562.3645977718276	607.611733901032	566.0849120995812	520.8945746150447	649.3452045065945	505.0055918679296	535.4599379978097	494.1025793296096	568.9243708996303
gene-SYNPCC7002_RS04110	NC_010475.1	848300	849352	+	protein-coding	hemE	SYNPCC7002_RS04110	SYNPCC7002_A0823	uroporphyrinogen decarboxylase	6257.949237239329	6647.83406631334	5371.615932318038	5870.77280326156	18047.50750592873	19117.341956263583	18852.07197367819	13547.208530404982	19642.6207080075	19205.789511912488	19815.619422404452	19535.293801598535	8549.725020301019	8478.6007030251	8774.00027039345	8429.927457272406
gene-SYNPCC7002_RS04115	NC_010475.1	849514	850446	+	protein-coding	SYNPCC7002_RS04115	SYNPCC7002_RS04115	SYNPCC7002_A0824	isoaspartyl peptidase/L-asparaginase	673.8124558787472	426.7585185984563	371.2620001553792	327.25815445849815	1095.6262348441746	968.0558003908276	1097.178892715126	1164.6074376432491	896.2855078616756	872.3275694649284	784.1625906659698	1033.9088693114709	944.1836065857594	756.6281732577745	783.2051523416152	929.9725293551649
gene-SYNPCC7002_RS04120	NC_010475.1	850469	851419	+	protein-coding	SYNPCC7002_RS04120	SYNPCC7002_RS04120	SYNPCC7002_A0825	ABC transporter permease	371.6042115477477	332.06741872706635	308.95229383559524	251.7370418911524	455.8587727119513	500.7488640203462	604.0797174306781	470.4004884401105	474.91491845138137	387.1119305224302	434.3922264840264	517.8550521377141	496.1630815044834	375.40397827020354	459.41027056816887	528.8079088490152
gene-SYNPCC7002_RS04125	NC_010475.1	851586	854159	-	protein-coding	gyrA	SYNPCC7002_RS04125	SYNPCC7002_A0826	DNA gyrase subunit A	7812.642760853249	8895.774834493051	8271.613513951315	8447.765153147304	9656.18443227397	10467.32335440773	11236.281476697366	9670.066788313829	9917.340944131787	10731.750265681756	10667.996107549272	10252.62941484476	11602.35609799296	11630.97558256927	12293.692686554155	10929.91243324482
gene-SYNPCC7002_RS04130	NC_010475.1	854319	856511	-	protein-coding	SYNPCC7002_RS04130	SYNPCC7002_RS04130	SYNPCC7002_A0827	ComEC family competence protein	529.4240724761585	509.77537328022294	612.7121121445418	557.7962875588166	310.1013539692887	287.77658793436416	306.3594606551624	343.44118706181075	286.3457596545094	230.67628736610567	287.71433182708245	310.7130312826285	372.367936416236	379.7691408082292	339.56411302864655	307.25562979675544
gene-SYNPCC7002_RS04135	NC_010475.1	856966	858180	-	protein-coding	SYNPCC7002_RS04135	SYNPCC7002_RS04135	SYNPCC7002_A0829	hypothetical protein	554.0484479401659	745.8545537814967	812.6224199205152	780.3848298625725	540.9654534543113	448.8258710902928	451.8968183199793	546.901605937291	592.4796409111595	408.32354315379627	488.9263155231466	561.0846912726885	607.1857116233084	622.7631887583221	612.8974547854518	702.0380858857617
gene-SYNPCC7002_RS04140	NC_010475.1	858218	858433	-	protein-coding	SYNPCC7002_RS04140	SYNPCC7002_RS04140	SYNPCC7002_A0830	DUF2283 domain-containing protein	494.7260888677845	621.3292717588469	724.350335967488	748.5864666763216	372.7085673889558	319.45841412897306	410.69446135551055	368.6702790023704	469.0948826860458	294.31112526020377	372.3361941291655	489.0352927143978	458.8280377477104	483.80551463117314	442.5897572292886	463.1627891298272
gene-SYNPCC7002_RS04150	NC_010475.1	858725	860110	-	protein-coding	thiC	SYNPCC7002_RS04150	SYNPCC7002_A0831	phosphomethylpyrimidine synthase	12439.786768498998	11765.044874431607	12905.897921485242	13348.687879228211	14072.92769148955	16239.576076919946	15094.018286031896	14476.615723828176	14703.738357543749	16032.001971944344	14826.690518239422	14751.213737328037	19712.903103576147	17937.907922926624	18355.385181053156	18370.604405860016
gene-SYNPCC7002_RS04160	NC_010475.1	860573	861055	+	protein-coding	SYNPCC7002_RS04160	SYNPCC7002_RS04160	SYNPCC7002_A0832	GNAT family N-acetyltransferase	555.1677377339844	402.1128898648069	445.2547764101226	385.5551536332913	664.2234048742808	586.9938353278927	427.9728691148038	807.3309420979059	573.8555264620858	527.6388642052302	409.9459107078691	594.407538105898	602.2732058658382	504.9038002316303	524.5897597563302	630.9225395233079
gene-SYNPCC7002_RS04165	NC_010475.1	861015	861776	-	protein-coding	SYNPCC7002_RS04165	SYNPCC7002_RS04165	SYNPCC7002_A0834	HAMP domain-containing histidine kinase	391.75142783648096	503.2896815082099	410.2055666052441	478.3003795931896	245.53766513025695	258.73491392263935	311.01133966727986	316.58441177024736	336.39806723639515	302.26547999696606	297.11676097175837	310.7130312826285	325.2078811445228	309.92654019981916	323.79488177344626	362.8716340032898
gene-SYNPCC7002_RS04170	NC_010475.1	861863	862756	+	protein-coding	SYNPCC7002_RS04170	SYNPCC7002_RS04170	SYNPCC7002_A0835	CoB--CoM heterodisulfide reductase iron-sulfur subunit B family protein	1366.6528382524093	1404.800837818019	1626.542958722693	1612.4419999028023	575.2037732931917	757.7236764877296	677.8452274799689	559.1092310698199	615.7597839725019	623.0911210463773	579.1896353120352	643.0408821327442	686.7683048943245	674.4176121249586	808.4359223499356	696.567659242496
gene-SYNPCC7002_RS04175	NC_010475.1	862773	863030	-	protein-coding	SYNPCC7002_RS04175	SYNPCC7002_RS04175	SYNPCC7002_A0836	Txe/YoeB family addiction module toxin	391.75142783648096	437.1356254336772	472.515272925028	465.0510615989184	323.7966819048409	238.49374718719477	271.13809099198755	323.9089868497647	331.7420386241267	306.24265736534716	275.4911739390038	309.81241380064984	398.89546750657473	453.9769039546647	393.1794992963276	345.54861629961516
gene-SYNPCC7002_RS04180	NC_010475.1	863027	863341	-	protein-coding	SYNPCC7002_RS04180	SYNPCC7002_RS04180	SYNPCC7002_A0837	type II toxin-antitoxin system Phd/YefM family antitoxin	723.061206806762	704.3461264406134	730.8409303757988	747.2615348768945	568.3561093254156	427.7046536272201	487.1181879831541	593.2905814409006	577.3475479212872	507.75297736332453	474.8226718061328	561.9853087546671	511.8830999283878	539.8251005358353	547.7179655972906	557.9835176130989
gene-SYNPCC7002_RS04185	NC_010475.1	863401	865659	-	protein-coding	SYNPCC7002_RS04185	SYNPCC7002_RS04185	SYNPCC7002_A0838	NADP-dependent isocitrate dehydrogenase	3643.2882788792726	3686.4672032121975	2805.2349032719385	3065.892183874351	5077.053713251131	5172.938176997531	4960.232135206361	5341.242916319109	4952.850436300558	5146.467514685185	5095.176353499868	5156.035084327676	3712.871851495926	3541.6018725181216	3523.897544495428	3633.275028902286
gene-SYNPCC7002_RS16645	NC_010475.1	865698	865877	-	protein-coding	SYNPCC7002_RS16645	SYNPCC7002_RS16645	NA	hypothetical protein	133.19548546440353	163.43943265472797	101.25327276964886	129.84331634385757	73.3678282261724	52.8030436576815	57.81621057917381	85.45337592770173	74.49645779629512	64.96056368355849	62.05603235486092	63.04322373850432	73.68758636205199	84.3931424018287	87.25641294544168	74.76249745796423
gene-SYNPCC7002_RS04190	NC_010475.1	865888	866580	-	protein-coding	SYNPCC7002_RS04190	SYNPCC7002_RS04190	SYNPCC7002_A0839	hypothetical protein	4601.400342387923	4883.7259043258	5741.579813591755	5507.741490218529	2880.91005501437	2399.898334241624	2454.8630101088283	2643.3577620302403	2887.9017467595027	2412.820936817887	2387.2767598332102	2633.4055173055235	3363.1014415640525	3596.893931333113	3578.56421284679	3405.340585432883
gene-SYNPCC7002_RS04195	NC_010475.1	866577	866897	-	protein-coding	SYNPCC7002_RS04195	SYNPCC7002_RS04195	SYNPCC7002_A0840	RusA family crossover junction endodeoxyribonuclease	1578.198609284109	1675.902753888163	1777.1247489955038	1744.9351798455143	940.0864390046892	717.2413430168403	760.9144955534945	911.5026765621518	959.1418941272996	726.4977326242869	771.9394327778912	929.43724140194945	995.2736664634488	1045.4564278571363	1076.5128536883408	984.6767957878216
gene-SYNPCC7002_RS04200	NC_010475.1	867201	867683	-	protein-coding	petD	SYNPCC7002_RS04200	SYNPCC7002_A0841	cytochrome b6-f complex subunit IV	69343.36059643858	86641.05924396747	75090.98482862959	98460.98174262684	50624.77971376864	53038.01720195818	54079.422624154344	47027.02737720302	56862.91343448145	60409.34704834102	63434.4284674704	57369.33360203894	46087.16401428179	50473.6469001006	53251.64266672775	45219.458371007946
gene-SYNPCC7002_RS04205	NC_010475.1	867740	868408	-	protein-coding	SYNPCC7002_RS04205	SYNPCC7002_RS04205	SYNPCC7002_A0842	cytochrome b6	76934.38397811576	98372.3785211846	79037.26622888257	101059.17300130342	57035.171425316745	59357.66147705503	59372.59638579939	52073.65960699043	64976.043291359216	67463.53397405968	69555.4098406544	62590.21314506907	49871.75844983679	52544.91652439376	56227.82224562589	48744.2366048188
gene-SYNPCC7002_RS04210	NC_010475.1	868639	869883	+	protein-coding	SYNPCC7002_RS04210	SYNPCC7002_RS04210	SYNPCC7002_A0843	S41 family peptidase	2564.292917638222	2825.1673358888693	3314.097504883507	3183.811114023365	2264.620297914522	2401.65843569688	2387.078487360832	2361.7685423065755	2531.715557920967	2603.725450500181	2540.536354891427	2546.045621553596	3649.9917778003078	4095.2499877577047	4244.025771816242	3553.042104801056
