Geneid	seqnames	start	end	strand	type	name	locus_tag	old_locus_tag	product	Z-Scaled expression 0.04%	Z-Scaled expression 4%	Z-Scaled expression 8%	Z-Scaled expression 30%	DE in ≥1 pairwsie comparisons	0.04->30% log2FC	0.04->30% FDR	0.04->4% log2FC	0.04->4% FDR	0.04->8% log2FC	0.04->8% FDR	4->30% log2FC	4->30% FDR	4->8% log2FC	4->8% FDR	8->30% log2FC	8->30% FDR	KEGG orthology 1	KEGG orthology 2	KEGG orthology 3	KEGG orthology 4	KEGG orthology 5	KEGG orthology 6	KEGG orthology 7	KEGG orthology 8	KEGG orthology 9	KEGG orthology 10	KEGG orthology 11	KEGG pathway 1	KEGG pathway 2	KEGG pathway 3	KEGG pathway 4	KEGG pathway 5	KEGG pathway 6	KEGG pathway 7	KEGG pathway 8	KEGG pathway 9	KEGG pathway 10	KEGG pathway 11	KEGG pathway 12	KEGG pathway 13	KEGG pathway 14	KEGG pathway 15	KEGG pathway 16	KEGG pathway 17	KEGG pathway 18	KEGG pathway 19	KEGG pathway 20	KEGG pathway 21	KEGG pathway 22	KEGG pathway 23	KEGG pathway 24	KEGG pathway 25	KEGG pathway 26	KEGG pathway 27
gene-SYNPCC7002_RS00510	NC_010475.1	101724	103730	+	protein-coding	SYNPCC7002_RS00510	SYNPCC7002_RS00510	SYNPCC7002_A0101	caspase family protein	-1.4124426349640196	0.5219128043459681	-0.2235047500987344	1.1140345807167693	yes	0.872697748018524	8.209208919695334e-36	0.6698832117388567	1.866389266835103e-21	0.41057509008769494	1.1666528775268102e-8	0.2028145362796673	0.00327666247035244	-0.25930812165116174	3.484840669147234e-4	0.462122657930829	6.953833018013992e-11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00515	NC_010475.1	103895	104227	-	protein-coding	SYNPCC7002_RS00515	SYNPCC7002_RS00515	SYNPCC7002_A0103	YbaB/EbfC family nucleoid-associated protein	-1.583105040137729	0.43028088530679326	0.9106051137681246	0.242219041062781	yes	0.5917700729778005	2.1486733889328455e-20	0.6534816999344003	1.3179720625975968e-24	0.8083339861125869	4.387937286040378e-37	-0.0617116269565998	0.3607123219527528	0.1548522861781866	0.02905414850338463	-0.2165639131347864	0.00173936847764307	09190 Not Included in Pathway or Brite > 09192 Unclassified: genetic information processing > 99998 Others	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00520	NC_010475.1	104356	105300	-	protein-coding	murB	SYNPCC7002_RS00520	SYNPCC7002_A0104	UDP-N-acetylmuramate dehydrogenase	-0.7769522796789754	1.1976718944973794	0.4472038390097519	-0.8679234538281378	yes	-0.01497177176343579	0.914512205611338	0.28958990896214215	3.4260712966519245e-5	0.17978494298566647	0.01800952897182857	-0.30456168072557793	8.660766200058717e-6	-0.1098049659764757	0.18695795660740183	-0.19475671474910225	0.01035328786517221	09100 Metabolism > 09101 Carbohydrate metabolism > 00520 Amino sugar and nucleotide sugar metabolism [PATH:syp00520]	09100 Metabolism > 09107 Glycan biosynthesis and metabolism > 00550 Peptidoglycan biosynthesis [PATH:syp00550]	09180 Brite Hierarchies > 09181 Protein families: metabolism > 01011 Peptidoglycan biosynthesis and degradation proteins [BR:syp01011]	NA	NA	NA	NA	NA	NA	NA	NA	Metabolic pathways (syp01100)	Biosynthesis of nucleotide sugars (syp01250)	Amino sugar and nucleotide sugar metabolism (syp00520)	Peptidoglycan biosynthesis (syp00550)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00525	NC_010475.1	105340	106806	-	protein-coding	murC	SYNPCC7002_RS00525	SYNPCC7002_A0105	UDP-N-acetylmuramate--L-alanine ligase	-1.5513352620461196	0.7953837678591776	0.7462002109925996	0.00975128319436775	yes	0.6780535646682446	9.707813637897483e-19	1.0245814871243422	1.16885948205892e-41	1.0004289425160136	1.4110021745352547e-39	-0.3465279224560975	9.846537855703384e-6	-0.02415254460832867	0.8337302424603361	-0.3223753778477688	3.2067543166027425e-5	09100 Metabolism > 09107 Glycan biosynthesis and metabolism > 00550 Peptidoglycan biosynthesis [PATH:syp00550]	09180 Brite Hierarchies > 09181 Protein families: metabolism > 01011 Peptidoglycan biosynthesis and degradation proteins [BR:syp01011]	NA	NA	NA	NA	NA	NA	NA	NA	NA	Metabolic pathways (syp01100)	Peptidoglycan biosynthesis (syp00550)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00530	NC_010475.1	107108	108124	+	protein-coding	SYNPCC7002_RS00530	SYNPCC7002_RS00530	SYNPCC7002_A0106	type I glyceraldehyde-3-phosphate dehydrogenase	-1.261725276926113	0.4641758597771578	1.1791359011022609	-0.3815864839532612	yes	0.22612368538252284	0.00515704775393524	0.4515318855676004	1.3887053606306039e-9	0.6308467272043866	5.3709561169638695e-18	-0.2254082001850775	0.00515704775393524	0.1793148416367862	0.01329791989869428	-0.4047230418218637	6.156866016048402e-8	09100 Metabolism > 09101 Carbohydrate metabolism > 00010 Glycolysis / Gluconeogenesis [PATH:syp00010]	09100 Metabolism > 09102 Energy metabolism > 00710 Carbon fixation by Calvin cycle [PATH:syp00710]	NA	NA	NA	NA	NA	NA	NA	NA	NA	Metabolic pathways (syp01100)	Biosynthesis of secondary metabolites (syp01110)	Microbial metabolism in diverse environments (syp01120)	Carbon metabolism (syp01200)	Biosynthesis of amino acids (syp01230)	Glycolysis / Gluconeogenesis (syp00010)	Carbon fixation by Calvin cycle (syp00710)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00535	NC_010475.1	108257	108601	-	protein-coding	SYNPCC7002_RS00535	SYNPCC7002_RS00535	SYNPCC7002_A0107	hypothetical protein	-0.07378720518834989	1.225700408968499	0.09529828252049638	-1.2472114863006356	yes	-0.28273757298001223	0.0195926423991072	0.3033762125459019	0.00981234745990924	0.04153477630183433	0.7660250861793613	-0.5861137855259141	1.1657451995045832e-8	-0.2618414362440676	0.0195926423991072	-0.3242723492818465	0.00728728942123994	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00540	NC_010475.1	108852	109724	-	protein-coding	SYNPCC7002_RS00540	SYNPCC7002_RS00540	SYNPCC7002_A0108	S-methyl-5'-thioadenosine phosphorylase	-0.4529797605803191	0.7768017130340689	0.8693563237951722	-1.1931782762489158	yes	-0.208761964262238	0.08217626327990092	0.35915268486956803	9.973376773418346e-4	0.3775503250803144	6.688192467116362e-4	-0.567914649131806	5.3142012392279074e-8	0.01839764021074638	0.9542465562408796	-0.5863122893425524	1.9383732645886512e-8	09100 Metabolism > 09105 Amino acid metabolism > 00270 Cysteine and methionine metabolism [PATH:syp00270]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Metabolic pathways (syp01100)	Cysteine and methionine metabolism (syp00270)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00545	NC_010475.1	109846	110373	+	protein-coding	SYNPCC7002_RS00545	SYNPCC7002_RS00545	SYNPCC7002_A0109	redoxin domain-containing protein	-1.6173533141469154	0.4996635735333085	0.7554077103889387	0.362282030224674	yes	1.2921524994293667	2.8792578177237095e-29	1.3855366841645178	1.0728484737583683e-33	1.5537790226026025	8.534995484920176e-42	-0.0933841847351511	0.41676130323903626	0.16824233843808475	0.24102822227588172	-0.26162652317323587	0.04305554252943588	09190 Not Included in Pathway or Brite > 09191 Unclassified: metabolism > 99980 Enzymes with EC numbers	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00550	NC_010475.1	110430	111740	+	protein-coding	SYNPCC7002_RS00550	SYNPCC7002_RS00550	SYNPCC7002_A0110	2-oxo acid dehydrogenase subunit E2	-1.5732495444212784	0.6910115887203641	0.8275640599870296	0.05467389571388405	yes	0.9213362578299292	2.2741277010275743e-31	1.285830603079848	3.9904772338579596e-60	1.363205737752935	2.4123644774951655e-67	-0.3644943452499187	5.800080495801788e-6	0.07737513467308674	0.3561958290696584	-0.4418694799230055	4.1566093492735136e-8	09100 Metabolism > 09101 Carbohydrate metabolism > 00010 Glycolysis / Gluconeogenesis [PATH:syp00010]	09100 Metabolism > 09101 Carbohydrate metabolism > 00020 Citrate cycle (TCA cycle) [PATH:syp00020]	09100 Metabolism > 09101 Carbohydrate metabolism > 00620 Pyruvate metabolism [PATH:syp00620]	09100 Metabolism > 09108 Metabolism of cofactors and vitamins > 00785 Lipoic acid metabolism [PATH:syp00785]	NA	NA	NA	NA	NA	NA	NA	Metabolic pathways (syp01100)	Biosynthesis of secondary metabolites (syp01110)	Microbial metabolism in diverse environments (syp01120)	Carbon metabolism (syp01200)	2-Oxocarboxylic acid metabolism (syp01210)	Glycolysis / Gluconeogenesis (syp00010)	Citrate cycle (TCA cycle) (syp00020)	Pyruvate metabolism (syp00620)	Lipoic acid metabolism (syp00785)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00555	NC_010475.1	111950	112462	-	protein-coding	psbV	SYNPCC7002_RS00555	SYNPCC7002_A0112	photosystem II cytochrome c-550	-0.2886195441766819	0.5022648430130425	1.1016399738692666	-1.315285272705651	yes	-0.42836286830582104	1.7374687235052964e-4	0.3317930800097508	0.00382045552210153	0.5629249106318293	4.591277721130802e-7	-0.7601559483155718	3.687892531618979e-12	0.23113183062207848	0.03221581143258573	-0.9912877789376504	3.964678703686909e-20	09100 Metabolism > 09102 Energy metabolism > 00195 Photosynthesis [PATH:syp00195]	09180 Brite Hierarchies > 09181 Protein families: metabolism > 00194 Photosynthesis proteins [BR:syp00194]	NA	NA	NA	NA	NA	NA	NA	NA	NA	Metabolic pathways (syp01100)	Photosynthesis (syp00195)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00560	NC_010475.1	112709	113413	-	protein-coding	SYNPCC7002_RS00560	SYNPCC7002_RS00560	SYNPCC7002_A0113	sirohydrochlorin chelatase	-0.6140745451310293	0.4035651352833496	0.48889018223743513	-0.2783807723897429	no	0.06649725296388123	NA	0.15344595332115643	NA	0.17589419636788983	NA	-0.0869487003572752	NA	0.0224482430467334	NA	-0.1093969434040086	NA	09100 Metabolism > 09108 Metabolism of cofactors and vitamins > 00860 Porphyrin metabolism [PATH:syp00860]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Metabolic pathways (syp01100)	Biosynthesis of cofactors (syp01240)	Porphyrin metabolism (syp00860)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00565	NC_010475.1	113548	114129	+	protein-coding	SYNPCC7002_RS00565	SYNPCC7002_RS00565	SYNPCC7002_A0114	zf-TFIIB domain-containing protein	-0.6650691482396679	0.5212353152161635	1.067310600800004	-0.923476767776512	yes	-0.06888029313849227	0.5932769729844027	0.3201532728663601	0.0106965892921203	0.4466200165419949	2.3375080543640563e-4	-0.3890335660048523	0.00132078588013874	0.1264667436756348	0.5300600971704771	-0.5155003096804871	9.992088055948416e-6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00570	NC_010475.1	114276	116504	+	protein-coding	SYNPCC7002_RS00570	SYNPCC7002_RS00570	SYNPCC7002_A0115	glycoside hydrolase	0.39227733445267793	0.9374629939684784	0.19148622384422587	-1.5212265522653892	yes	-0.62297222794748075	1.0198848077645913e-13	0.1697767912425282	0.08072080174692313	-0.06974309725082273	0.43705362074612286	-0.7927490191900088	7.633858271371146e-22	-0.23951988849335093	0.01033863715701474	-0.553229130696658	4.3798054119552105e-11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00575	NC_010475.1	116526	117704	-	protein-coding	SYNPCC7002_RS00575	SYNPCC7002_RS00575	SYNPCC7002_A0116	aldo/keto reductase	-1.232496149223744	-0.05292747130399457	-0.13758425618343717	1.4230078767111964	yes	0.9958277349174226	2.979900296517967e-31	0.4494380893422111	5.077851300805448e-7	0.4104324657483843	5.239572789948334e-6	0.5463896455752115	3.912081660684318e-11	-0.03900562359382679	0.7128580641382648	0.5853952691690383	3.761232760159252e-12	09190 Not Included in Pathway or Brite > 09194 Poorly characterized > 99997 Function unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00580	NC_010475.1	118054	118548	+	protein-coding	SYNPCC7002_RS00580	SYNPCC7002_RS00580	SYNPCC7002_A0117	glutathione peroxidase	-1.5290686702373857	0.7046354913329925	0.8234867691754909	9.46409728904682e-4	yes	0.49439977772462734	1.5343579698228222e-11	0.7244843636233711	8.814614562504776e-24	0.7617909315680471	4.33985010051845e-26	-0.23008458589874375	0.00232920424619667	0.03730656794467599	0.6662309855220073	-0.2673911538434197	4.808004869153195e-4	09100 Metabolism > 09106 Metabolism of other amino acids > 00480 Glutathione metabolism [PATH:syp00480]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Metabolic pathways (syp01100)	Glutathione metabolism (syp00480)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00585	NC_010475.1	118649	119449	-	protein-coding	SYNPCC7002_RS00585	SYNPCC7002_RS00585	SYNPCC7002_A0118	glutathione S-transferase family protein	-1.239633327567145	0.2211562214844049	-0.05128593507532278	1.0697630411580727	yes	1.0245319603143197	5.540668235183744e-10	0.662390222303279	1.633117933905462e-4	0.5129844107842999	0.005334857381444	0.3621417380110404	0.04827482503963434	-0.1494058115189791	0.38540679133248246	0.5115475495300196	0.005334857381444	09100 Metabolism > 09106 Metabolism of other amino acids > 00480 Glutathione metabolism [PATH:syp00480]	09180 Brite Hierarchies > 09183 Protein families: signaling and cellular processes > 02000 Transporters [BR:syp02000]	NA	NA	NA	NA	NA	NA	NA	NA	NA	Metabolic pathways (syp01100)	Glutathione metabolism (syp00480)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00590	NC_010475.1	119567	119926	+	protein-coding	SYNPCC7002_RS00590	SYNPCC7002_RS00590	SYNPCC7002_A0119	single-stranded DNA-binding protein	1.5213598782757434	-0.36066978530744176	-0.5962660635886115	-0.564424029379708	yes	-0.31067534648655637	9.489393756312632e-7	-0.27928311325556604	1.1023931525553531e-5	-0.31579550698574943	6.545985191779035e-7	-0.03139223323099032	1	-0.03651239373018339	1	0.00512016049919306	1	09120 Genetic Information Processing > 09124 Replication and repair > 03030 DNA replication [PATH:syp03030]	09120 Genetic Information Processing > 09124 Replication and repair > 03430 Mismatch repair [PATH:syp03430]	09120 Genetic Information Processing > 09124 Replication and repair > 03440 Homologous recombination [PATH:syp03440]	09180 Brite Hierarchies > 09182 Protein families: genetic information processing > 03032 DNA replication proteins [BR:syp03032]	09180 Brite Hierarchies > 09182 Protein families: genetic information processing > 03400 DNA repair and recombination proteins [BR:syp03400]	09180 Brite Hierarchies > 09182 Protein families: genetic information processing > 03029 Mitochondrial biogenesis [BR:syp03029]	NA	NA	NA	NA	NA	DNA replication (syp03030)	Mismatch repair (syp03430)	Homologous recombination (syp03440)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00595	NC_010475.1	120060	121814	-	protein-coding	SYNPCC7002_RS00595	SYNPCC7002_RS00595	SYNPCC7002_A0120	ABC transporter ATP-binding protein	0.7569942765290986	-0.881399019139594	-0.700492783472291	0.8248975260827865	yes	0.00964219399680516	1	-0.22368187219946375	0.00768294494710381	-0.1991345854184381	0.01536809362075004	0.23332406619626897	0.00437055360207444	0.02454728678102573	1	0.2087767794152432	0.01243309761388983	09140 Cellular Processes > 09145 Cellular community - prokaryotes > 02024 Quorum sensing [PATH:syp02024]	09180 Brite Hierarchies > 09183 Protein families: signaling and cellular processes > 02000 Transporters [BR:syp02000]	NA	NA	NA	NA	NA	NA	NA	NA	NA	Quorum sensing (syp02024)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00600	NC_010475.1	121880	123376	-	protein-coding	SYNPCC7002_RS00600	SYNPCC7002_RS00600	SYNPCC7002_A0121	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	1.1160548419691567	0.2972839119471715	-0.8287009511910453	-0.5846378027252529	yes	-0.20068131390223612	0.01335403086946023	-0.09557985200165713	0.36761020177858833	-0.23027528167605352	0.00288147042581125	-0.105101461900579	0.36761020177858833	-0.13469542967439643	0.18338761247167917	0.02959396777381741	0.7327845358166537	09100 Metabolism > 09105 Amino acid metabolism > 00300 Lysine biosynthesis [PATH:syp00300]	09100 Metabolism > 09107 Glycan biosynthesis and metabolism > 00550 Peptidoglycan biosynthesis [PATH:syp00550]	09180 Brite Hierarchies > 09181 Protein families: metabolism > 01011 Peptidoglycan biosynthesis and degradation proteins [BR:syp01011]	NA	NA	NA	NA	NA	NA	NA	NA	Metabolic pathways (syp01100)	Lysine biosynthesis (syp00300)	Peptidoglycan biosynthesis (syp00550)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00605	NC_010475.1	123484	124035	-	protein-coding	SYNPCC7002_RS00605	SYNPCC7002_RS00605	SYNPCC7002_A0122	NUDIX hydrolase	-0.07816335395248392	0.9461862348870992	0.16912147703306632	-1.0371443579676431	yes	-0.14160550916297554	0.3909303934737963	0.15626265965494598	0.3570835293666426	0.03691963096509665	0.7647249124392631	-0.2978681688179215	0.00410518226756945	-0.11934302868984932	0.3961302943618394	-0.1785251401280722	0.2564205944918179	09100 Metabolism > 09104 Nucleotide metabolism > 00230 Purine metabolism [PATH:syp00230]	09100 Metabolism > 09108 Metabolism of cofactors and vitamins > 00740 Riboflavin metabolism [PATH:syp00740]	NA	NA	NA	NA	NA	NA	NA	NA	NA	Metabolic pathways (syp01100)	Purine metabolism (syp00230)	Riboflavin metabolism (syp00740)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00610	NC_010475.1	124239	125600	+	protein-coding	der	SYNPCC7002_RS00610	SYNPCC7002_A0123	ribosome biogenesis GTPase Der	1.1110754088031385	-0.8008459615111675	-1.005406292067386	0.6951768447753919	yes	-0.10276204290312956	0.3102823848330332	-0.47746398053278033	3.611492317833909e-11	-0.5283710469823812	2.120898800612252e-13	0.3747019376296507	2.1471396101714473e-7	-0.05090706644960088	0.5212897854832522	0.4256090040792517	4.330746594007591e-9	09180 Brite Hierarchies > 09182 Protein families: genetic information processing > 03009 Ribosome biogenesis [BR:syp03009]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00615	NC_010475.1	125648	126877	+	protein-coding	SYNPCC7002_RS00615	SYNPCC7002_RS00615	SYNPCC7002_A0124	saccharopine dehydrogenase NADP-binding domain-containing protein	-0.6854163503085678	-0.48648218753969097	-0.387410740604115	1.5593092784523686	yes	0.7755866818481795	1.8685775365263586e-12	0.0743887171053017	1	0.1021399690160182	1	0.7011979647428778	6.425150078657071e-11	0.02775125191071651	1	0.6734467128321613	5.852708533724606e-10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00620	NC_010475.1	126983	127825	-	protein-coding	SYNPCC7002_RS00620	SYNPCC7002_RS00620	SYNPCC7002_A0125	formate/nitrite transporter family protein	-1.4647795089369442	0.9727754561455866	0.6411103955298666	-0.14910634273850673	yes	2.3624417907435484	7.347641561957938e-9	4.634813078736963	1.498215894262196e-31	3.942642274466858	4.44498723272227e-23	-2.2723712879934146	2.134432785261965e-8	-0.6921708042701049	0.08611026838820976	-1.5802004837233097	1.2067561061028252e-4	09180 Brite Hierarchies > 09183 Protein families: signaling and cellular processes > 02000 Transporters [BR:syp02000]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00625	NC_010475.1	128441	129100	-	protein-coding	trmH	SYNPCC7002_RS00625	SYNPCC7002_A0126	tRNA (guanosine(18)-2'-O)-methyltransferase TrmH	-1.5024453770665178	0.6957644242259278	0.4540464444383507	0.3526345084022195	yes	0.7551286703318147	4.03724808200569e-8	0.9121956134403192	1.7538718656357804e-11	0.7974507663656332	8.013851193092849e-9	-0.1570669431085044	0.7272966739708115	-0.11474484707468605	0.8246011987072052	-0.0423220960338184	0.8299299210393287	09180 Brite Hierarchies > 09182 Protein families: genetic information processing > 03016 Transfer RNA biogenesis [BR:syp03016]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00630	NC_010475.1	129138	129524	-	protein-coding	SYNPCC7002_RS00630	SYNPCC7002_RS00630	SYNPCC7002_A0127	GFA family protein	0.097154612849379	-0.6630699948726951	-0.8223552678619166	1.3882706498852255	yes	0.6700618627078452	0.00217587308821292	-0.3874615289220707	0.1195941192205241	-0.5106619846357282	0.04680844913475397	1.0575233916299158	1.249908527729438e-7	-0.12320045571365748	0.6134138822463054	1.1807238473435733	1.0644485473777766e-8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00635	NC_010475.1	129535	129978	-	protein-coding	SYNPCC7002_RS00635	SYNPCC7002_RS00635	SYNPCC7002_A0128	Rrf2 family transcriptional regulator	0.34876769145536246	-0.7067035471076237	-0.8883649615138536	1.2463008171661183	yes	0.3925855123870047	0.03314632006455326	-0.4712916132699701	0.01472491526460157	-0.5637828203882793	0.00393859802646127	0.8638771256569747	3.76580678619569e-7	-0.09249120711830924	0.6530297734714384	0.956368332775284	3.2279685125737664e-8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00640	NC_010475.1	130195	130581	+	protein-coding	SYNPCC7002_RS00640	SYNPCC7002_RS00640	SYNPCC7002_A0129	AbrB family transcriptional regulator	-1.248813925000686	0.8350435774655205	0.940837333781536	-0.5270669862464008	yes	0.2139593972198564	0.0089054973855775	0.6192256389118572	3.5681249738435503e-16	0.64890096667656	1.2539769604268792e-17	-0.4052662416920007	1.286421262959876e-7	0.02967532776470288	0.7693599568425933	-0.4349415694567036	1.7136893687207725e-8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00645	NC_010475.1	130653	131291	-	protein-coding	SYNPCC7002_RS00645	SYNPCC7002_RS00645	SYNPCC7002_A0130	bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase	-1.325198482888	0.28163215915577744	-0.02205275264646873	1.0656190763786857	yes	1.40425003375498	1.1913460362790193e-12	0.960551343644186	3.261207200716053e-6	0.7619870014841552	4.0302680238045446e-4	0.4436986901107941	0.03258441280204702	-0.1985643421600307	0.3172036999824787	0.6422630322708248	0.00162729491368444	09100 Metabolism > 09101 Carbohydrate metabolism > 00030 Pentose phosphate pathway [PATH:syp00030]	09100 Metabolism > 09101 Carbohydrate metabolism > 00630 Glyoxylate and dicarboxylate metabolism [PATH:syp00630]	NA	NA	NA	NA	NA	NA	NA	NA	NA	Metabolic pathways (syp01100)	Microbial metabolism in diverse environments (syp01120)	Carbon metabolism (syp01200)	Pentose phosphate pathway (syp00030)	Glyoxylate and dicarboxylate metabolism (syp00630)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS00650	NC_010475.1	131288	131704	-	protein-coding	SYNPCC7002_RS00650	SYNPCC7002_RS00650	SYNPCC7002_A0131	heavy metal-responsive transcriptional regulator	-0.5526586163896134	-0.5607066509498402	-0.5435628382819488	1.656928105621404	yes	1.3216054438755511	6.664234093395869e-47	-0.0067226156157468	1	0.0045121433563715	1	1.328328059491298	1.4819792962352197e-50	0.01123475897211831	1	1.3170933005191798	7.284920984350109e-48	09180 Brite Hierarchies > 09182 Protein families: genetic information processing > 03000 Transcription factors [BR:syp03000]	09180 Brite Hierarchies > 09183 Protein families: signaling and cellular processes > 01504 Antimicrobial resistance genes [BR:syp01504]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
